fecha,ANTO.L,BHP,CAP.SN,FCX,GLEN.L,PUCOBRE.SN,SCCO,SQM-B.SN
2012-09-12,1235.589111328125,27.842676162719727,8697.173828125,30.927305221557617,357.5480651855469,1969.3568115234375,19.924894332885742,20791.20703125
2012-09-13,1231.6064453125,28.567909240722656,8764.3310546875,32.230743408203125,351.2839050292969,1996.101806640625,20.606182098388672,20601.41796875
2012-09-14,1328.1832275390625,29.285036087036133,8957.1015625,32.88629150390625,376.688232421875,2064.648193359375,21.316343307495117,20768.62109375
2012-09-17,1302.2969970703125,28.871784210205078,,31.937639236450195,368.7339172363281,,20.883317947387695,
2012-09-18,1283.379638671875,28.798847198486328,,31.99164390563965,371.0704040527344,,20.687007904052734,
2012-09-19,1282.3843994140625,28.839374542236328,,32.03791809082031,371.1698303222656,,20.623504638671875,
2012-09-20,1259.4842529296875,28.422056198120117,8931.98046875,31.567445755004883,366.0492248535156,2090.0595703125,20.167390823364258,21500.232421875
2012-09-21,1270.436279296875,28.341014862060547,8953.0009765625,31.35150146484375,359.9342956542969,2096.41162109375,19.613115310668945,21281.525390625
2012-09-24,1254.506103515625,28.11008071899414,8788.4296875,31.066129684448242,352.1291809082031,2096.41162109375,19.98263168334961,21001.439453125
2012-09-25,1246.5411376953125,27.57526397705078,8681.2783203125,30.318029403686523,344.7216491699219,2096.41162109375,19.653533935546875,20577.43359375
2012-09-26,1227.6239013671875,27.328113555908203,8648.9814453125,30.29487419128418,336.5187072753906,2096.41162109375,19.70549964904785,20274.06640625
2012-09-27,1240.567138671875,27.923704147338867,8575.666015625,30.93503189086914,341.2416076660156,2112.2939453125,19.855615615844727,20509.701171875
2012-09-28,1256.4971923828125,27.798107147216797,8474.6669921875,30.526260375976562,341.14227294921875,2112.2939453125,19.838294982910156,20655.74609375
2012-10-01,1281.3883056640625,27.964218139648438,8462.3623046875,30.734487533569336,340.0484313964844,2096.41162109375,19.953765869140625,20707.953125
2012-10-02,1285.3707275390625,27.838624954223633,8489.0234375,30.603384017944336,336.07135009765625,2096.41162109375,19.94799041748047,20387.65234375
2012-10-03,1288.3577880859375,27.461822509765625,8381.8720703125,30.395139694213867,337.21478271484375,2096.41162109375,19.97686004638672,20107.5625
2012-10-04,1285.3707275390625,27.611732482910156,8459.2861328125,31.197248458862305,334.579833984375,2096.41162109375,20.334821701049805,20174.58984375
2012-10-05,1316.23583984375,27.57526397705078,8433.1396484375,31.243534088134766,333.6849670410156,2096.41162109375,20.36369514465332,20164.0078125
2012-10-08,1309.2666015625,27.615781784057617,8430.5771484375,31.42862319946289,332.6409606933594,2096.41162109375,20.450292587280273,19990.451171875
2012-10-09,1309.2666015625,27.53880500793457,8507.4775390625,31.366926193237305,334.579833984375,2096.41162109375,20.36369514465332,20077.93359375
2012-10-10,1285.3707275390625,27.591472625732422,8426.4736328125,31.01985740661621,331.9947814941406,2064.965576171875,20.3175106048584,20026.435546875
2012-10-11,1308.270751953125,27.802156448364258,8456.72265625,31.675127029418945,336.07135009765625,2064.965576171875,20.508037567138672,19930.486328125
2012-10-12,1261.4757080078125,27.688709259033203,8536.1845703125,31.200973510742188,334.6792907714844,2064.965576171875,20.213573455810547,19761.8671875
2012-10-15,1251.519287109375,27.741382598876953,,31.317577362060547,334.87811279296875,,20.456069946289062,
2012-10-16,1273.4232177734375,27.980422973632812,8576.6904296875,32.23478698730469,336.717529296875,2064.648193359375,20.85445785522461,19835.236328125
2012-10-17,1299.3096923828125,28.835317611694336,8647.9541015625,32.88772201538086,345.61651611328125,2033.7098388671875,21.5184268951416,19801.373046875
2012-10-18,1321.2138671875,29.114871978759766,8794.5810546875,32.98099899291992,350.5381774902344,2033.7098388671875,21.454912185668945,19723.76953125
